,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,month,day,year
80151,Watsonia,9.5,26.8,0.2,5.6,8.8,SSW,24.0,ENE,ESE,6.0,7.0,79.0,35.0,1018.5,1014.3,4.0,7.0,14.2,23.9,No,No,3,0,2015
80152,Watsonia,13.9,24.0,0.0,4.4,10.9,SSW,30.0,SSE,SSW,6.0,15.0,69.0,50.0,1016.8,1015.5,7.0,4.0,18.4,23.6,No,No,3,1,2015
80153,Watsonia,12.4,25.8,0.0,5.0,10.8,W,31.0,SW,WSW,6.0,13.0,79.0,39.0,1015.6,1012.0,1.0,1.0,15.4,23.7,No,No,3,2,2015
80154,Watsonia,11.6,19.7,0.6,8.4,11.2,WSW,70.0,WSW,SSW,19.0,20.0,56.0,42.0,1015.9,1016.3,1.0,5.0,14.2,17.9,No,No,3,3,2015
80155,Watsonia,13.3,21.0,0.0,7.0,1.4,W,43.0,W,SSW,20.0,19.0,71.0,65.0,1010.9,1010.9,7.0,7.0,15.6,19.9,No,Yes,3,4,2015
80156,Watsonia,14.9,22.9,1.8,2.8,5.6,W,24.0,NW,W,7.0,13.0,81.0,49.0,1012.5,1010.8,7.0,7.0,16.1,21.8,Yes,No,3,5,2015
80158,Watsonia,11.6,25.0,0.0,5.4,7.7,SSW,37.0,ENE,S,6.0,13.0,84.0,44.0,1013.3,1013.0,7.0,7.0,15.5,22.8,No,No,3,0,2015
80159,Watsonia,14.7,24.0,0.0,5.4,9.0,S,28.0,SE,SW,6.0,15.0,64.0,44.0,1018.2,1016.1,7.0,1.0,17.3,22.9,No,No,3,1,2015
80160,Watsonia,8.5,25.9,0.0,7.8,11.0,SSW,39.0,NE,SSW,2.0,19.0,83.0,39.0,1015.6,1014.7,5.0,3.0,12.7,24.4,No,No,3,2,2015
80161,Watsonia,11.3,20.7,0.0,6.2,6.4,SSW,44.0,WSW,SSW,11.0,24.0,89.0,42.0,1019.2,1019.6,7.0,7.0,14.4,19.1,No,No,3,3,2015
80162,Watsonia,12.8,22.2,0.2,6.6,9.9,SSW,35.0,SSE,S,9.0,11.0,66.0,37.0,1023.5,1020.6,7.0,1.0,14.7,21.7,No,No,3,4,2015
80163,Watsonia,6.8,30.9,0.0,6.4,9.2,N,44.0,NE,NNW,7.0,20.0,84.0,21.0,1017.0,1010.9,2.0,7.0,11.5,28.6,No,Yes,3,5,2015
80164,Watsonia,11.5,20.2,1.6,7.4,6.5,SW,37.0,S,SSW,13.0,19.0,61.0,47.0,1017.4,1016.5,7.0,1.0,14.0,19.3,Yes,No,3,6,2015
80165,Watsonia,8.3,25.1,0.0,5.2,3.8,N,28.0,ENE,NNW,6.0,15.0,99.0,36.0,1015.6,1012.5,6.0,7.0,11.5,24.2,No,No,3,0,2015
80166,Watsonia,11.5,26.6,0.0,6.4,0.3,N,44.0,NNE,NNE,11.0,19.0,36.0,31.0,1006.7,1002.8,7.0,7.0,22.5,25.7,No,Yes,3,1,2015
80167,Watsonia,16.6,24.9,3.6,7.8,8.1,NE,28.0,NW,W,7.0,11.0,76.0,52.0,1004.0,1004.3,2.0,7.0,19.2,24.9,Yes,No,3,2,2015
80168,Watsonia,14.2,32.8,0.0,5.8,10.1,N,65.0,NE,N,11.0,30.0,62.0,30.0,1006.3,1002.8,2.0,2.0,21.6,31.4,No,No,3,3,2015
80169,Watsonia,12.3,20.6,0.0,12.4,10.4,SSW,43.0,WSW,SW,11.0,17.0,70.0,41.0,1017.2,1020.2,1.0,5.0,14.8,19.7,No,No,3,4,2015
80170,Watsonia,8.6,23.9,0.0,5.6,11.2,SSE,26.0,SSW,SSW,9.0,15.0,68.0,36.0,1026.6,1024.2,1.0,0.0,12.7,22.1,No,No,3,5,2015
80171,Watsonia,8.6,29.5,0.0,5.6,10.7,N,31.0,ENE,NNE,11.0,15.0,90.0,29.0,1022.1,1016.6,1.0,5.0,11.7,27.5,No,No,3,6,2015
80172,Watsonia,11.6,26.8,0.0,9.6,0.5,SW,48.0,N,NNW,13.0,13.0,51.0,38.0,1008.4,1007.4,8.0,7.0,24.2,25.9,No,No,3,0,2015
80173,Watsonia,11.2,14.8,0.6,7.2,0.0,SSW,43.0,SSW,SSW,13.0,20.0,73.0,86.0,1017.1,1017.7,7.0,8.0,13.0,12.6,No,No,3,1,2015
80174,Watsonia,11.6,23.6,0.8,6.2,6.3,N,35.0,ENE,E,4.0,6.0,68.0,46.0,1018.4,1013.8,7.0,7.0,12.8,21.2,No,No,3,2,2015
80175,Watsonia,8.3,18.9,1.0,2.4,7.5,W,54.0,N,NW,9.0,20.0,78.0,31.0,1018.1,1016.7,1.0,7.0,10.8,18.4,No,No,3,3,2015
80176,Watsonia,10.7,18.6,0.4,6.4,4.4,WSW,50.0,W,SW,24.0,22.0,78.0,50.0,1022.6,1022.8,7.0,7.0,13.0,17.3,No,No,3,4,2015
80177,Watsonia,11.0,18.9,0.0,4.8,5.5,W,20.0,ESE,ENE,6.0,6.0,87.0,54.0,1025.9,1023.5,8.0,6.0,12.5,17.2,No,No,3,5,2015
80178,Watsonia,5.7,25.1,0.0,2.6,11.4,SSW,28.0,ENE,SSW,7.0,17.0,99.0,37.0,1023.3,1020.1,1.0,2.0,8.3,24.4,No,No,3,6,2015
80180,Watsonia,7.9,29.0,0.0,4.2,10.9,SSW,22.0,ENE,ESE,7.0,4.0,92.0,34.0,1026.9,1022.1,0.0,5.0,11.1,27.2,No,No,3,1,2015
80182,Watsonia,11.8,17.5,0.2,8.6,10.1,SSW,54.0,W,SSW,15.0,30.0,69.0,45.0,1022.3,1023.2,4.0,2.0,12.5,16.8,No,No,4,3,2015
80184,Watsonia,5.7,25.9,0.0,4.2,8.8,SW,28.0,ENE,N,7.0,9.0,98.0,32.0,1019.9,1014.8,1.0,6.0,8.4,25.2,No,No,4,5,2015
80185,Watsonia,8.4,20.1,0.0,4.6,3.5,SSW,30.0,WNW,SW,7.0,15.0,82.0,59.0,1013.0,1008.7,7.0,7.0,13.0,18.4,No,No,4,6,2015
80186,Watsonia,10.6,20.0,0.0,4.0,1.3,SW,22.0,NW,SSW,7.0,11.0,65.0,38.0,1007.1,1005.5,7.0,7.0,13.6,18.0,No,No,4,0,2015
80187,Watsonia,10.5,16.4,0.0,2.6,0.0,SSW,54.0,SW,S,6.0,17.0,85.0,100.0,1011.6,1013.2,7.0,8.0,13.8,14.0,No,Yes,4,1,2015
80188,Watsonia,11.5,18.2,7.2,3.8,5.9,SSW,37.0,S,SSW,19.0,20.0,71.0,51.0,1022.1,1022.6,7.0,3.0,14.4,17.8,Yes,No,4,2,2015
80189,Watsonia,7.2,19.7,0.0,1.6,7.9,SE,30.0,S,SSE,7.0,13.0,84.0,43.0,1026.4,1024.2,5.0,5.0,13.4,18.9,No,No,4,3,2015
80190,Watsonia,6.2,20.7,0.2,3.0,10.5,SW,31.0,E,SSW,4.0,13.0,89.0,54.0,1027.1,1024.0,1.0,1.0,10.9,19.5,No,No,4,4,2015
80191,Watsonia,10.9,24.7,0.0,4.0,8.2,SSW,31.0,NE,SSE,7.0,7.0,85.0,38.0,1023.6,1018.0,3.0,7.0,14.6,23.9,No,No,4,5,2015
80192,Watsonia,12.3,20.2,0.0,3.2,6.3,SSW,50.0,S,SSW,4.0,13.0,76.0,52.0,1022.8,1021.2,7.0,6.0,14.7,19.1,No,No,4,6,2015
80193,Watsonia,4.2,22.6,0.0,3.0,7.2,WSW,17.0,ENE,SE,6.0,4.0,91.0,40.0,1023.4,1019.1,8.0,3.0,8.6,22.3,No,No,4,0,2015
80194,Watsonia,8.6,24.2,0.6,2.4,2.1,N,31.0,ENE,N,9.0,20.0,99.0,42.0,1020.5,1016.7,8.0,6.0,12.8,23.6,No,Yes,4,1,2015
80195,Watsonia,12.7,28.6,2.0,4.4,9.3,NNW,43.0,ENE,NNW,19.0,22.0,66.0,36.0,1018.6,1015.7,6.0,3.0,19.9,27.3,Yes,No,4,2,2015
80196,Watsonia,15.1,18.4,0.2,6.6,3.6,SSW,33.0,SW,SSW,13.0,13.0,83.0,55.0,1025.1,1024.2,7.0,7.0,16.1,17.5,No,No,4,3,2015
80197,Watsonia,8.2,16.8,0.0,3.2,1.4,NW,13.0,ESE,NW,4.0,6.0,98.0,75.0,1024.3,1018.6,7.0,7.0,9.7,15.0,No,Yes,4,4,2015
80199,Watsonia,8.5,13.6,9.8,2.4,6.1,S,50.0,E,SSW,7.0,20.0,99.0,63.0,1026.3,1029.7,6.0,7.0,9.2,11.9,Yes,Yes,4,6,2015
80200,Watsonia,4.9,15.9,3.8,2.4,9.3,SE,39.0,S,SSE,7.0,15.0,73.0,49.0,1036.8,1033.8,1.0,6.0,11.1,14.5,Yes,No,4,0,2015
80201,Watsonia,3.6,17.5,0.0,3.2,8.5,S,33.0,SSW,S,4.0,15.0,85.0,49.0,1032.9,1029.2,7.0,3.0,10.3,16.8,No,No,4,1,2015
80202,Watsonia,8.3,19.4,0.0,2.8,3.0,SE,35.0,S,S,11.0,13.0,82.0,70.0,1026.2,1022.1,7.0,7.0,13.9,17.8,No,No,4,2,2015
80204,Watsonia,13.8,20.6,0.0,0.8,1.8,WNW,35.0,N,NW,6.0,9.0,100.0,56.0,1005.4,1002.9,7.0,7.0,15.1,19.7,No,Yes,4,4,2015
80206,Watsonia,9.9,14.5,6.0,1.1,2.4,SW,46.0,WSW,SSW,11.0,15.0,100.0,80.0,1018.3,1018.6,7.0,7.0,10.2,13.9,Yes,Yes,4,6,2015
80207,Watsonia,9.8,15.0,4.4,2.8,3.3,SW,28.0,W,SSW,7.0,17.0,97.0,70.0,1023.2,1023.1,5.0,7.0,11.4,13.6,Yes,Yes,4,0,2015
80208,Watsonia,9.0,15.3,3.0,1.8,1.8,SSW,28.0,W,S,6.0,13.0,100.0,62.0,1029.0,1027.7,7.0,6.0,10.6,14.7,Yes,No,4,1,2015
80209,Watsonia,4.7,18.0,0.4,1.6,9.0,SSW,22.0,ENE,SW,6.0,9.0,100.0,51.0,1032.1,1029.1,1.0,2.0,8.1,17.4,No,No,4,2,2015
80210,Watsonia,3.5,20.4,0.0,1.6,10.1,S,17.0,E,S,6.0,6.0,100.0,40.0,1032.0,1028.4,1.0,1.0,6.9,19.8,No,No,4,3,2015
80211,Watsonia,5.3,23.0,0.0,2.0,10.0,NNE,48.0,ENE,N,7.0,13.0,99.0,39.0,1028.1,1023.4,1.0,2.0,9.6,22.1,No,No,5,4,2015
80212,Watsonia,9.6,21.7,0.0,5.4,4.1,N,39.0,NE,N,6.0,19.0,65.0,51.0,1019.2,1014.8,7.0,2.0,16.7,21.4,No,No,5,5,2015
80214,Watsonia,4.7,22.4,0.0,2.8,9.0,N,52.0,ENE,N,7.0,20.0,100.0,37.0,1015.8,1009.9,5.0,1.0,9.3,21.8,No,No,5,0,2015
80215,Watsonia,9.3,17.5,0.8,7.4,6.1,NW,61.0,N,WNW,19.0,30.0,80.0,42.0,999.4,1002.0,7.0,4.0,14.3,15.8,No,Yes,5,1,2015
80216,Watsonia,9.0,16.0,1.2,5.2,5.6,NNW,46.0,N,NNW,17.0,19.0,69.0,67.0,1013.7,1012.7,1.0,7.0,11.1,14.3,Yes,Yes,5,2,2015
80217,Watsonia,8.7,14.7,2.6,3.2,4.0,W,48.0,NW,WNW,13.0,20.0,74.0,60.0,1018.8,1018.2,3.0,7.0,10.8,13.7,Yes,No,5,3,2015
80218,Watsonia,9.7,15.7,0.4,1.8,2.2,WNW,39.0,N,WNW,11.0,15.0,76.0,58.0,1019.5,1017.3,1.0,7.0,11.8,14.6,No,No,5,4,2015
80219,Watsonia,11.8,18.5,0.0,3.0,7.2,NW,48.0,N,NNW,19.0,24.0,75.0,61.0,1014.2,1010.9,1.0,6.0,13.8,16.7,No,Yes,5,5,2015
80220,Watsonia,11.9,16.0,10.4,5.4,2.8,W,56.0,N,WSW,7.0,30.0,100.0,61.0,1003.3,1004.7,7.0,7.0,12.2,14.0,Yes,Yes,5,6,2015
80221,Watsonia,11.5,15.6,4.2,2.8,2.5,W,54.0,WSW,W,24.0,13.0,91.0,67.0,1011.4,1013.2,4.0,7.0,12.4,14.4,Yes,No,5,0,2015
80222,Watsonia,12.1,16.5,0.0,3.0,2.5,WNW,54.0,NW,W,17.0,26.0,69.0,59.0,1011.4,1011.4,8.0,7.0,14.1,13.2,No,Yes,5,1,2015
80223,Watsonia,5.5,12.1,7.2,3.4,4.0,WSW,67.0,W,SW,17.0,17.0,96.0,61.0,1022.3,1024.5,5.0,6.0,6.6,11.1,Yes,Yes,5,2,2015
80224,Watsonia,6.4,13.7,4.2,2.0,3.1,SW,43.0,WSW,SW,13.0,15.0,98.0,99.0,1030.7,1030.9,7.0,7.0,9.9,12.9,Yes,Yes,5,3,2015
80225,Watsonia,9.9,14.1,2.8,1.0,0.3,S,33.0,SSW,SSW,11.0,13.0,100.0,77.0,1036.4,1035.0,7.0,7.0,11.7,13.1,Yes,No,5,4,2015
80226,Watsonia,10.1,18.1,0.0,1.2,7.3,ENE,17.0,ENE,NNE,6.0,7.0,83.0,60.0,1037.4,1033.2,7.0,1.0,10.9,17.8,No,No,5,5,2015
80227,Watsonia,5.4,19.9,0.0,1.4,9.6,N,30.0,NE,N,6.0,9.0,100.0,49.0,1034.2,1031.5,0.0,1.0,7.5,19.5,No,No,5,6,2015
80228,Watsonia,4.1,19.7,0.2,3.2,8.2,NNW,24.0,ENE,NNE,11.0,13.0,100.0,45.0,1030.3,1024.6,1.0,1.0,7.3,19.0,No,No,5,0,2015
80229,Watsonia,7.3,16.0,0.0,4.4,0.7,NE,33.0,NNE,N,9.0,15.0,64.0,79.0,1012.3,1008.8,7.0,7.0,15.9,15.2,No,Yes,5,1,2015
80230,Watsonia,12.7,17.8,2.6,2.4,6.8,N,39.0,N,N,19.0,19.0,77.0,61.0,1010.1,1011.7,2.0,7.0,15.2,16.0,Yes,Yes,5,2,2015
80231,Watsonia,9.3,12.4,9.2,2.2,0.0,SW,35.0,WSW,SW,6.0,11.0,100.0,88.0,1023.7,1023.2,8.0,7.0,9.9,12.1,Yes,No,5,3,2015
80232,Watsonia,7.8,13.8,0.6,0.6,1.4,SSW,31.0,S,SSW,6.0,20.0,100.0,71.0,1029.5,1029.6,7.0,7.0,9.6,12.7,No,No,5,4,2015
80233,Watsonia,9.5,14.2,0.0,1.4,6.6,SW,24.0,SE,SW,2.0,11.0,74.0,63.0,1033.5,1031.3,7.0,3.0,10.4,13.4,No,No,5,5,2015
80234,Watsonia,3.4,16.7,0.0,2.0,4.3,NNW,24.0,NE,NNE,4.0,7.0,100.0,52.0,1032.3,1029.5,7.0,7.0,5.8,16.6,No,No,5,6,2015
80235,Watsonia,5.7,15.9,0.0,1.4,2.7,N,20.0,E,N,9.0,9.0,89.0,56.0,1031.8,1028.9,7.0,7.0,8.0,15.1,No,No,5,0,2015
80236,Watsonia,2.4,14.2,0.0,2.0,3.4,ENE,15.0,ENE,E,9.0,6.0,99.0,75.0,1029.8,1025.4,3.0,7.0,4.8,13.9,No,No,5,1,2015
80237,Watsonia,4.8,18.5,0.2,3.2,6.5,NNW,44.0,NE,NNW,7.0,20.0,70.0,59.0,1021.1,1017.9,6.0,2.0,13.0,17.5,No,No,5,2,2015
80238,Watsonia,11.7,18.6,0.0,4.0,7.4,N,43.0,N,N,22.0,20.0,75.0,60.0,1017.8,1014.4,6.0,3.0,14.7,18.0,No,No,5,3,2015
80239,Watsonia,8.7,14.8,0.0,3.2,4.7,W,28.0,NW,W,13.0,13.0,65.0,50.0,1022.0,1020.9,3.0,7.0,10.8,14.5,No,No,5,4,2015
80240,Watsonia,10.3,17.0,0.0,2.8,8.9,NNW,46.0,NNW,NW,19.0,22.0,70.0,49.0,1020.7,1016.4,1.0,5.0,12.0,15.5,No,No,5,5,2015
80241,Watsonia,11.6,16.7,0.0,4.4,3.3,SSW,43.0,NNW,W,20.0,15.0,73.0,79.0,1014.0,1011.3,6.0,7.0,12.3,12.4,No,Yes,5,6,2015
80242,Watsonia,3.8,11.9,14.4,1.8,6.0,SW,43.0,WSW,SW,9.0,20.0,99.0,54.0,1023.6,1024.2,7.0,6.0,5.7,10.7,Yes,Yes,6,0,2015
80243,Watsonia,5.6,10.4,3.2,1.4,0.7,W,48.0,W,SW,7.0,6.0,100.0,100.0,1029.1,1026.8,7.0,7.0,7.0,9.1,Yes,No,6,1,2015
80245,Watsonia,2.3,11.4,0.0,1.4,3.3,N,50.0,NNE,W,7.0,7.0,84.0,96.0,1019.6,1016.0,2.0,8.0,7.1,7.7,No,Yes,6,3,2015
80246,Watsonia,5.4,14.4,5.2,2.0,1.3,N,26.0,NNE,N,2.0,11.0,99.0,67.0,1021.6,1022.5,7.0,7.0,7.6,13.0,Yes,No,6,4,2015
80247,Watsonia,7.6,15.2,0.4,0.8,7.2,N,30.0,N,NNE,4.0,9.0,99.0,72.0,1029.2,1027.2,7.0,6.0,10.7,14.6,No,No,6,5,2015
80248,Watsonia,10.6,13.5,0.0,4.0,3.0,N,69.0,NNE,NNE,19.0,24.0,78.0,71.0,1024.7,1021.5,7.0,7.0,11.7,12.7,No,No,6,6,2015
80249,Watsonia,11.1,17.7,0.0,3.0,6.8,N,57.0,NNW,NNW,22.0,26.0,69.0,55.0,1017.6,1013.5,7.0,1.0,12.0,17.5,No,Yes,6,0,2015
80250,Watsonia,8.9,13.9,4.6,5.0,5.8,NNW,46.0,W,SSW,13.0,17.0,87.0,59.0,1021.5,1023.8,7.0,7.0,9.7,12.5,Yes,No,6,1,2015
80253,Watsonia,1.9,10.7,0.0,1.2,4.7,E,13.0,NE,ENE,7.0,7.0,100.0,87.0,1035.6,1031.9,8.0,7.0,5.6,10.2,No,No,6,4,2015
80254,Watsonia,3.1,17.8,0.2,0.8,5.4,N,20.0,ENE,NE,13.0,7.0,100.0,57.0,1030.3,1027.0,7.0,5.0,4.7,17.3,No,No,6,5,2015
80255,Watsonia,3.4,17.0,0.0,2.6,6.0,ENE,50.0,NE,E,6.0,9.0,100.0,60.0,1028.4,1025.2,7.0,6.0,5.0,16.9,No,No,6,6,2015
80256,Watsonia,4.9,15.8,0.0,0.6,3.1,ENE,19.0,NNE,ENE,2.0,11.0,100.0,70.0,1026.3,1022.9,7.0,7.0,7.2,15.0,No,Yes,6,0,2015
80259,Watsonia,9.9,11.9,0.4,1.0,0.0,SE,35.0,S,SSE,11.0,13.0,99.0,80.0,1020.0,1019.4,7.0,7.0,10.0,11.4,No,No,6,3,2015
80260,Watsonia,5.9,11.6,0.2,0.8,4.9,SSW,31.0,WSW,S,6.0,17.0,100.0,60.0,1024.2,1023.7,7.0,6.0,7.2,10.4,No,No,6,4,2015
80261,Watsonia,1.3,12.3,0.0,1.2,3.8,S,17.0,N,SSW,4.0,9.0,100.0,84.0,1027.9,1026.6,7.0,6.0,4.3,10.4,No,No,6,5,2015
80262,Watsonia,-0.4,13.0,0.2,0.6,9.1,NW,22.0,NNE,N,2.0,7.0,100.0,53.0,1029.1,1026.1,1.0,1.0,1.6,12.4,No,No,6,6,2015
80263,Watsonia,1.6,13.6,0.0,3.4,3.4,NE,43.0,NNE,N,15.0,22.0,64.0,54.0,1025.4,1022.0,6.0,7.0,10.0,12.7,No,No,6,0,2015
80264,Watsonia,10.0,18.1,0.0,2.8,7.8,NNE,52.0,NNE,NNE,7.0,22.0,64.0,51.0,1019.9,1016.8,6.0,4.0,12.8,17.3,No,No,6,1,2015
80265,Watsonia,10.5,16.6,0.0,3.8,6.7,WSW,30.0,N,SSW,11.0,13.0,88.0,65.0,1019.8,1020.1,6.0,3.0,12.7,15.1,No,No,6,2,2015
80266,Watsonia,8.8,13.0,0.2,1.6,3.0,WSW,31.0,WSW,SW,11.0,9.0,89.0,77.0,1028.4,1028.5,3.0,6.0,9.5,12.2,No,No,6,3,2015
80267,Watsonia,9.0,15.6,0.0,1.6,5.7,NW,20.0,NE,W,2.0,9.0,100.0,57.0,1033.1,1031.0,7.0,6.0,9.8,14.9,No,No,6,4,2015
80268,Watsonia,7.1,12.4,0.0,2.2,1.2,NNW,30.0,NNW,N,9.0,17.0,77.0,72.0,1033.5,1031.5,7.0,7.0,9.5,11.7,No,No,6,5,2015
80270,Watsonia,5.8,12.8,0.0,0.8,3.6,SW,19.0,NNE,SW,2.0,7.0,100.0,71.0,1033.8,1031.2,7.0,1.0,8.1,11.5,No,No,6,0,2015
80274,Watsonia,4.5,10.4,3.6,1.4,0.2,W,19.0,N,WSW,6.0,7.0,99.0,53.0,1029.0,1026.1,7.0,7.0,5.8,10.3,Yes,No,7,4,2015
80275,Watsonia,5.8,9.9,0.0,2.6,0.0,N,31.0,NNE,NE,9.0,9.0,62.0,97.0,1022.8,1021.9,7.0,8.0,8.7,8.0,No,Yes,7,5,2015
80276,Watsonia,7.1,13.6,4.2,1.0,5.2,N,37.0,NNE,NNE,13.0,19.0,66.0,62.0,1020.9,1018.3,7.0,7.0,9.7,12.0,Yes,Yes,7,6,2015
80277,Watsonia,7.3,10.6,1.6,4.0,0.2,NNE,39.0,NE,NNE,2.0,7.0,99.0,76.0,1017.2,1015.5,7.0,8.0,7.3,10.4,Yes,Yes,7,0,2015
80278,Watsonia,7.2,15.4,3.4,1.2,2.1,S,22.0,NE,NNW,4.0,2.0,100.0,60.0,1022.6,1022.4,7.0,6.0,8.0,14.2,Yes,No,7,1,2015
80279,Watsonia,2.2,14.1,0.0,0.8,7.2,NNW,33.0,NE,N,6.0,13.0,100.0,63.0,1027.5,1026.0,1.0,6.0,4.1,13.1,No,No,7,2,2015
80280,Watsonia,4.1,12.8,0.0,2.4,0.1,NNE,20.0,ENE,NNE,4.0,4.0,99.0,66.0,1027.6,1024.0,7.0,7.0,8.0,12.5,No,No,7,3,2015
80281,Watsonia,7.0,13.9,0.0,1.8,1.7,N,50.0,NE,N,6.0,13.0,90.0,61.0,1017.1,1012.2,6.0,7.0,8.8,13.7,No,No,7,4,2015
80282,Watsonia,8.7,13.5,0.6,3.2,1.9,WSW,48.0,NNE,ENE,9.0,11.0,86.0,99.0,1005.8,1003.1,6.0,7.0,11.0,8.1,No,No,7,5,2015
80283,Watsonia,0.9,11.8,1.0,1.8,0.0,SW,48.0,N,WSW,2.0,13.0,100.0,100.0,1006.6,1004.4,7.0,8.0,3.4,8.6,No,Yes,7,6,2015
80284,Watsonia,3.4,11.8,26.6,2.8,0.3,SW,54.0,WSW,W,22.0,15.0,100.0,89.0,1012.5,1009.9,7.0,8.0,7.9,11.0,Yes,Yes,7,0,2015
80285,Watsonia,7.1,9.1,3.4,1.8,0.4,N,41.0,NW,N,9.0,19.0,76.0,74.0,1013.4,1009.4,8.0,7.0,7.8,7.6,Yes,Yes,7,1,2015
80286,Watsonia,4.8,11.0,7.6,3.0,2.7,SW,20.0,NE,SSW,2.0,11.0,100.0,74.0,1017.0,1018.3,7.0,7.0,5.5,9.2,Yes,No,7,2,2015
80287,Watsonia,5.5,12.3,0.0,0.2,3.7,S,35.0,S,S,9.0,19.0,90.0,65.0,1024.4,1022.0,5.0,7.0,8.0,11.0,No,Yes,7,3,2015
80288,Watsonia,6.6,11.8,2.6,1.2,2.0,S,39.0,SW,SSW,11.0,20.0,100.0,81.0,1022.0,1021.7,8.0,7.0,8.1,11.5,Yes,No,7,4,2015
80289,Watsonia,5.2,11.3,0.8,0.8,7.0,SSW,30.0,SSE,SE,4.0,9.0,99.0,51.0,1030.7,1030.6,7.0,2.0,6.4,11.0,No,No,7,5,2015
80290,Watsonia,-2.1,12.8,0.0,1.4,8.3,NNW,22.0,ENE,N,2.0,9.0,100.0,57.0,1034.4,1031.5,0.0,5.0,-0.6,11.9,No,No,7,6,2015
80291,Watsonia,-0.8,13.6,0.2,1.6,9.3,N,43.0,NE,N,2.0,19.0,100.0,51.0,1033.0,1029.7,1.0,3.0,1.7,13.3,No,No,7,0,2015
80292,Watsonia,1.7,16.9,0.0,4.2,6.4,N,67.0,NE,NNE,11.0,19.0,55.0,52.0,1026.8,1021.3,7.0,7.0,12.6,15.4,No,Yes,7,1,2015
80293,Watsonia,11.2,16.1,2.8,3.4,3.3,N,56.0,N,WSW,19.0,11.0,74.0,63.0,1018.1,1019.6,6.0,5.0,13.1,13.9,Yes,No,7,2,2015
80294,Watsonia,2.0,15.4,0.0,2.0,8.6,N,24.0,ENE,N,9.0,9.0,100.0,65.0,1025.9,1022.6,1.0,5.0,4.3,14.3,No,Yes,7,3,2015
80295,Watsonia,4.3,14.3,2.4,2.0,4.0,WNW,48.0,N,N,20.0,17.0,91.0,80.0,1013.3,1009.0,7.0,3.0,11.2,13.4,Yes,Yes,7,4,2015
80296,Watsonia,8.1,12.6,2.6,2.8,3.6,N,65.0,N,N,19.0,20.0,71.0,63.0,1013.8,1012.1,3.0,7.0,10.0,12.1,Yes,Yes,7,5,2015
80297,Watsonia,7.2,11.4,3.0,2.0,8.2,NNW,65.0,NW,WNW,15.0,17.0,66.0,80.0,1013.0,1016.1,1.0,1.0,8.4,7.7,Yes,No,7,6,2015
80298,Watsonia,4.8,12.7,0.6,3.2,8.3,WSW,43.0,W,WSW,11.0,19.0,81.0,59.0,1028.0,1028.3,5.0,6.0,7.3,12.3,No,No,7,0,2015
80299,Watsonia,7.3,14.6,0.0,1.8,8.1,W,24.0,WSW,SSW,7.0,11.0,91.0,68.0,1035.3,1033.3,2.0,6.0,9.3,12.5,No,No,7,1,2015
80300,Watsonia,6.8,13.1,0.0,2.8,3.8,N,39.0,NE,N,6.0,17.0,92.0,62.0,1033.5,1029.5,7.0,7.0,8.5,11.5,No,No,7,2,2015
80301,Watsonia,7.5,12.0,0.0,2.8,2.6,N,70.0,NNE,N,24.0,24.0,65.0,62.0,1020.9,1014.5,7.0,7.0,10.0,10.9,No,No,7,3,2015
80302,Watsonia,1.6,13.5,0.8,3.2,9.6,N,41.0,NE,NNW,2.0,15.0,100.0,48.0,1021.7,1017.0,1.0,3.0,4.3,13.0,No,No,7,4,2015
80303,Watsonia,4.3,11.0,0.4,3.6,0.0,N,61.0,W,SSW,20.0,9.0,99.0,62.0,1012.5,1014.5,7.0,8.0,9.8,10.7,No,No,8,5,2015
80305,Watsonia,6.4,10.8,7.4,3.2,5.6,W,63.0,W,SW,17.0,24.0,87.0,65.0,1017.4,1020.6,7.0,7.0,6.6,7.8,Yes,No,8,0,2015
80306,Watsonia,0.7,11.4,0.0,3.0,3.1,N,41.0,NE,NW,4.0,17.0,91.0,56.0,1023.5,1019.6,6.0,7.0,3.7,9.8,No,Yes,8,1,2015
80307,Watsonia,3.7,10.9,2.6,1.8,4.2,W,37.0,W,SSW,15.0,17.0,89.0,73.0,1012.8,1013.2,5.0,5.0,8.2,8.7,Yes,Yes,8,2,2015
80308,Watsonia,5.5,12.7,2.6,1.4,1.0,WSW,28.0,W,SW,11.0,15.0,100.0,86.0,1019.4,1020.4,7.0,6.0,8.1,11.4,Yes,Yes,8,3,2015
80309,Watsonia,8.1,13.0,3.2,1.4,1.5,WSW,26.0,W,SW,11.0,9.0,99.0,78.0,1025.8,1024.7,7.0,7.0,8.7,12.4,Yes,Yes,8,4,2015
80310,Watsonia,8.6,11.7,1.2,1.2,0.0,E,20.0,SW,E,2.0,6.0,100.0,85.0,1026.0,1023.5,7.0,7.0,9.0,11.2,Yes,No,8,5,2015
80311,Watsonia,5.9,12.6,0.0,1.4,0.1,N,33.0,N,N,7.0,13.0,82.0,68.0,1021.9,1017.8,7.0,7.0,9.3,12.3,No,No,8,6,2015
