,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,month,day,year
6198,Cobar,6.8,17.7,0.0,2.2,9.7,ESE,37.0,ESE,ESE,17.0,15.0,74.0,52.0,1025.6,1023.6,0.0,4.0,11.7,16.9,No,No,5,5,2009
6199,Cobar,10.7,15.6,0.0,2.6,0.6,E,43.0,E,ENE,19.0,13.0,76.0,63.0,1027.7,1025.2,8.0,8.0,11.6,14.8,No,Yes,5,6,2009
6200,Cobar,11.3,13.0,10.0,1.8,0.0,ENE,43.0,ENE,ENE,24.0,20.0,95.0,95.0,1026.5,1023.8,8.0,8.0,11.4,11.9,Yes,Yes,6,0,2009
6201,Cobar,11.1,13.9,12.0,0.0,0.0,ENE,30.0,ENE,ENE,15.0,13.0,97.0,97.0,1023.8,1021.6,8.0,8.0,12.6,13.6,Yes,Yes,6,1,2009
6203,Cobar,11.6,18.6,0.2,0.6,8.3,SW,26.0,SSE,WNW,6.0,6.0,97.0,40.0,1020.4,1017.1,7.0,4.0,12.2,17.5,No,No,6,3,2009
6204,Cobar,6.9,17.6,0.0,2.2,9.3,SW,15.0,SSW,SW,7.0,11.0,86.0,40.0,1018.4,1015.5,3.0,3.0,10.9,16.6,No,No,6,4,2009
6205,Cobar,6.9,16.7,0.0,1.6,4.1,NE,28.0,NNE,WSW,17.0,9.0,72.0,92.0,1014.4,1011.2,5.0,7.0,11.5,11.9,No,Yes,6,5,2009
6206,Cobar,6.5,14.5,3.4,1.2,3.9,W,28.0,WNW,WNW,13.0,17.0,79.0,70.0,1011.3,1010.4,2.0,7.0,10.2,13.8,Yes,No,6,6,2009
6207,Cobar,8.8,15.8,0.0,1.0,8.3,WSW,31.0,WSW,WSW,17.0,22.0,78.0,55.0,1014.9,1013.5,1.0,8.0,11.5,14.0,No,No,6,0,2009
6208,Cobar,5.5,14.3,0.8,2.8,6.2,W,46.0,W,W,13.0,24.0,84.0,57.0,1017.4,1015.1,1.0,7.0,8.8,12.9,No,No,6,1,2009
6210,Cobar,0.2,12.1,0.0,2.8,9.6,SSW,31.0,SW,SW,4.0,11.0,79.0,46.0,1026.6,1024.1,0.0,1.0,5.6,11.6,No,No,6,3,2009
6211,Cobar,1.9,12.8,0.0,1.2,6.8,NE,26.0,E,NNW,11.0,7.0,73.0,50.0,1025.4,1021.3,3.0,7.0,6.9,12.1,No,No,6,4,2009
6212,Cobar,6.1,18.0,0.0,1.4,7.8,NNE,35.0,NNE,NNW,17.0,15.0,68.0,32.0,1017.6,1012.6,6.0,2.0,8.3,16.9,No,No,6,5,2009
6213,Cobar,8.3,19.0,0.2,3.8,8.6,W,46.0,NNE,W,13.0,22.0,61.0,26.0,1012.1,1009.7,6.0,2.0,10.8,17.7,No,No,6,6,2009
6214,Cobar,4.7,14.9,0.0,3.4,2.7,NW,24.0,N,NW,9.0,13.0,68.0,60.0,1013.0,1011.6,6.0,7.0,7.9,14.1,No,No,6,0,2009
6215,Cobar,7.9,17.1,0.6,0.6,8.7,S,20.0,SSE,SSE,9.0,9.0,91.0,39.0,1021.0,1020.3,5.0,2.0,9.9,16.6,No,No,6,1,2009
6216,Cobar,5.2,17.8,0.0,2.4,8.2,ENE,26.0,E,ESE,15.0,9.0,73.0,42.0,1026.2,1024.3,0.0,6.0,10.6,17.6,No,No,6,2,2009
6217,Cobar,6.5,17.5,0.0,2.0,9.7,E,28.0,ESE,SSE,17.0,7.0,78.0,47.0,1027.3,1024.6,1.0,2.0,10.2,17.2,No,No,6,3,2009
6218,Cobar,6.7,17.3,0.0,2.2,8.0,ESE,22.0,ESE,ESE,13.0,9.0,83.0,51.0,1026.2,1023.1,2.0,6.0,10.2,17.1,No,No,6,4,2009
6219,Cobar,8.5,18.4,0.0,2.4,7.5,NE,33.0,ENE,NNE,19.0,15.0,76.0,42.0,1023.2,1018.5,6.0,7.0,12.2,18.4,No,No,6,5,2009
6220,Cobar,11.7,20.1,0.0,2.0,3.1,NE,31.0,NE,NE,17.0,15.0,78.0,55.0,1019.6,1016.6,7.0,6.0,13.6,18.9,No,Yes,6,6,2009
6221,Cobar,9.5,20.9,2.0,1.8,9.9,ENE,22.0,ENE,W,7.0,7.0,86.0,44.0,1018.8,1017.2,1.0,1.0,13.2,20.1,Yes,No,6,0,2009
6222,Cobar,7.4,22.3,0.2,2.2,9.4,N,33.0,NE,N,19.0,17.0,84.0,32.0,1018.7,1015.2,5.0,5.0,12.1,21.8,No,No,6,1,2009
6223,Cobar,6.5,16.7,0.0,3.2,9.8,W,33.0,NW,W,7.0,15.0,48.0,38.0,1016.3,1014.2,1.0,1.0,11.3,16.4,No,No,6,2,2009
6224,Cobar,7.2,16.6,0.0,2.6,1.8,NNW,19.0,NNE,NW,6.0,4.0,73.0,51.0,1016.3,1013.1,7.0,6.0,9.4,15.5,No,No,6,3,2009
6225,Cobar,7.8,12.2,0.2,2.2,0.1,NNE,28.0,NE,NNE,6.0,17.0,81.0,95.0,1010.3,1006.6,7.0,7.0,9.3,11.6,No,Yes,6,4,2009
6226,Cobar,9.2,14.6,38.8,0.8,0.8,WNW,20.0,NNW,SSW,11.0,6.0,96.0,94.0,1006.7,1005.6,7.0,7.0,11.0,12.3,Yes,Yes,6,5,2009
6227,Cobar,9.5,16.0,6.4,0.6,3.4,WSW,26.0,WNW,WSW,9.0,11.0,90.0,62.0,1010.0,1009.3,7.0,5.0,11.3,15.0,Yes,No,6,6,2009
6229,Cobar,9.8,20.7,0.0,2.4,3.0,N,54.0,NNE,N,13.0,28.0,65.0,43.0,1012.9,1007.2,7.0,7.0,14.1,18.9,No,No,6,1,2009
6230,Cobar,8.7,17.0,0.0,4.0,9.6,W,39.0,WNW,W,13.0,19.0,52.0,25.0,1012.4,1011.0,0.0,0.0,12.6,16.7,No,No,7,2,2009
6231,Cobar,4.3,16.5,0.0,3.4,8.7,W,41.0,WNW,W,7.0,20.0,59.0,50.0,1015.9,1013.5,1.0,5.0,10.4,14.9,No,No,7,3,2009
6232,Cobar,8.5,14.3,0.0,2.8,5.0,WSW,48.0,WSW,SW,20.0,24.0,83.0,49.0,1016.0,1015.5,7.0,5.0,10.0,12.6,No,No,7,4,2009
6233,Cobar,7.1,13.5,0.0,2.6,5.7,SW,33.0,SW,WSW,17.0,15.0,85.0,70.0,1021.3,1020.2,6.0,7.0,9.9,12.4,No,No,7,5,2009
6234,Cobar,8.3,14.7,0.0,2.4,7.4,SSW,24.0,SSW,SSW,13.0,7.0,79.0,55.0,1021.8,1019.7,7.0,6.0,10.6,14.0,No,No,7,6,2009
6235,Cobar,4.4,12.8,0.0,2.2,6.1,S,22.0,S,S,6.0,7.0,77.0,50.0,1022.5,1019.5,7.0,4.0,7.1,12.4,No,No,7,0,2009
6236,Cobar,1.7,14.6,0.0,1.0,9.8,ESE,20.0,S,S,6.0,11.0,85.0,40.0,1022.1,1020.1,2.0,1.0,5.7,14.5,No,No,7,1,2009
6237,Cobar,5.3,16.6,0.0,2.0,9.6,NE,31.0,E,ENE,13.0,11.0,74.0,50.0,1025.1,1023.2,3.0,3.0,9.5,16.3,No,No,7,2,2009
6238,Cobar,6.3,17.0,0.0,2.2,10.0,ENE,30.0,E,E,19.0,11.0,64.0,42.0,1027.8,1024.9,1.0,1.0,9.8,16.9,No,No,7,3,2009
6239,Cobar,5.6,17.6,0.0,2.4,10.0,E,30.0,E,ENE,20.0,11.0,78.0,42.0,1025.2,1021.1,2.0,2.0,9.1,17.5,No,No,7,4,2009
6240,Cobar,8.4,18.4,0.0,2.8,7.0,ENE,33.0,NE,N,15.0,17.0,65.0,42.0,1019.7,1015.2,4.0,3.0,10.9,17.9,No,No,7,5,2009
6241,Cobar,10.5,19.5,0.2,3.4,2.9,NNE,28.0,NNW,WNW,9.0,7.0,59.0,56.0,1013.3,1011.5,7.0,8.0,12.7,16.8,No,No,7,6,2009
6242,Cobar,7.7,15.6,0.2,1.2,5.5,WNW,28.0,NNW,W,6.0,15.0,95.0,46.0,1011.6,1009.7,7.0,7.0,9.8,14.0,No,No,7,0,2009
6244,Cobar,6.3,12.0,5.8,2.0,2.5,SW,22.0,NNW,SW,6.0,11.0,98.0,92.0,1008.9,1009.3,8.0,7.0,8.1,9.6,Yes,Yes,7,2,2009
6246,Cobar,1.9,13.7,0.0,1.0,7.1,SW,15.0,WSW,SW,4.0,4.0,79.0,55.0,1023.0,1021.4,4.0,7.0,7.3,12.9,No,No,7,4,2009
6247,Cobar,3.2,15.3,0.0,0.8,8.9,WSW,24.0,NNE,NW,6.0,7.0,80.0,44.0,1023.5,1020.0,3.0,5.0,8.7,14.8,No,No,7,5,2009
6248,Cobar,3.7,17.6,0.0,2.2,10.3,NW,24.0,N,NW,11.0,7.0,60.0,39.0,1023.7,1021.7,1.0,0.0,10.2,17.4,No,No,7,6,2009
6250,Cobar,8.2,22.7,0.0,3.8,9.1,NNW,31.0,N,N,15.0,17.0,48.0,38.0,1019.8,1015.2,7.0,6.0,12.7,21.8,No,No,7,1,2009
6251,Cobar,12.2,17.4,0.0,4.2,1.7,NW,43.0,N,NW,13.0,11.0,61.0,90.0,1012.0,1010.2,6.0,8.0,16.5,14.8,No,Yes,7,2,2009
6252,Cobar,5.1,13.0,2.4,1.6,8.1,WSW,33.0,WSW,SW,11.0,20.0,74.0,49.0,1019.1,1020.3,1.0,3.0,9.2,12.6,Yes,No,7,3,2009
6253,Cobar,1.2,15.5,0.0,1.6,10.3,ESE,20.0,E,ENE,7.0,4.0,75.0,38.0,1027.0,1024.7,0.0,1.0,8.0,14.8,No,No,7,4,2009
6254,Cobar,3.4,17.1,0.0,1.8,9.5,NNW,33.0,NE,NNE,13.0,13.0,66.0,40.0,1025.3,1021.0,1.0,2.0,9.8,16.4,No,No,7,5,2009
6255,Cobar,8.9,12.2,0.8,2.4,1.2,N,24.0,NNE,S,7.0,11.0,91.0,77.0,1018.1,1013.5,8.0,7.0,9.1,11.4,No,Yes,7,6,2009
6256,Cobar,4.6,11.4,1.8,0.6,1.4,SSW,30.0,WSW,SW,7.0,13.0,99.0,74.0,1022.6,1022.7,8.0,7.0,6.0,11.1,Yes,No,7,0,2009
6257,Cobar,3.6,16.6,0.0,0.8,8.2,WNW,26.0,WNW,W,6.0,15.0,80.0,52.0,1027.0,1025.1,2.0,6.0,9.3,15.9,No,No,7,1,2009
6258,Cobar,5.3,15.1,0.0,2.2,2.9,SSW,24.0,W,SW,4.0,11.0,72.0,56.0,1028.4,1027.0,1.0,7.0,11.6,14.6,No,No,7,2,2009
6259,Cobar,4.9,15.8,0.0,1.6,5.5,S,20.0,SW,SW,6.0,9.0,90.0,55.0,1027.9,1024.6,3.0,7.0,10.2,14.2,No,No,7,3,2009
6260,Cobar,9.3,17.2,0.0,1.4,6.2,WSW,26.0,W,SW,7.0,15.0,71.0,50.0,1025.4,1023.8,8.0,5.0,11.4,16.3,No,No,7,4,2009
6261,Cobar,4.7,16.3,0.0,2.6,10.1,SE,20.0,S,SSW,6.0,9.0,73.0,48.0,1028.6,1026.2,0.0,2.0,11.1,15.7,No,No,8,5,2009
6262,Cobar,5.2,17.6,0.0,2.2,10.1,SW,17.0,E,WSW,7.0,2.0,64.0,41.0,1029.4,1025.4,0.0,0.0,12.1,17.4,No,No,8,6,2009
6265,Cobar,5.9,19.9,0.0,5.0,6.3,SW,20.0,NNW,WSW,4.0,11.0,64.0,31.0,1022.9,1020.7,5.0,2.0,11.4,18.9,No,No,8,2,2009
6266,Cobar,8.0,20.5,0.0,2.4,9.9,NNW,26.0,NNE,NE,13.0,9.0,50.0,31.0,1023.0,1018.2,5.0,2.0,13.1,20.1,No,No,8,3,2009
6267,Cobar,7.2,19.2,0.0,4.2,10.1,SW,44.0,NNW,SW,15.0,28.0,40.0,30.0,1018.1,1018.4,1.0,1.0,15.0,17.2,No,No,8,4,2009
6268,Cobar,2.3,16.2,0.0,4.2,10.8,ESE,24.0,SSE,ESE,9.0,7.0,48.0,27.0,1025.2,1021.4,0.0,1.0,8.3,15.6,No,No,8,5,2009
6269,Cobar,1.7,17.6,0.0,3.2,8.8,NNE,19.0,NE,NNE,9.0,6.0,55.0,26.0,1020.7,1016.5,7.0,7.0,7.7,16.2,No,No,8,6,2009
6270,Cobar,6.2,21.4,0.0,2.4,9.8,NNE,43.0,E,N,7.0,13.0,48.0,16.0,1016.1,1012.2,7.0,7.0,10.7,20.1,No,No,8,0,2009
6271,Cobar,8.4,19.1,0.0,5.4,5.8,NW,44.0,W,NW,15.0,20.0,55.0,29.0,1012.7,1011.1,1.0,1.0,12.8,18.2,No,No,8,1,2009
6272,Cobar,7.5,19.3,0.0,4.0,9.8,SW,37.0,NNW,WNW,6.0,13.0,43.0,32.0,1014.6,1012.2,1.0,1.0,14.5,18.7,No,No,8,2,2009
6273,Cobar,4.1,19.0,0.0,3.8,7.8,SW,28.0,ENE,WSW,2.0,13.0,53.0,38.0,1017.8,1016.1,0.0,7.0,14.0,17.0,No,No,8,3,2009
6274,Cobar,6.5,20.3,0.0,2.4,10.7,SSE,17.0,ENE,W,6.0,6.0,46.0,32.0,1021.9,1018.8,0.0,1.0,15.5,20.1,No,No,8,4,2009
6275,Cobar,7.4,22.8,0.0,3.6,10.6,NE,35.0,N,NNE,17.0,15.0,43.0,23.0,1020.8,1016.5,0.0,0.0,13.7,22.5,No,No,8,5,2009
6276,Cobar,13.4,28.0,0.0,6.4,2.3,NW,57.0,NNE,NNW,26.0,22.0,25.0,22.0,1013.4,1008.8,7.0,6.0,17.6,26.5,No,No,8,6,2009
6277,Cobar,7.8,18.2,0.0,6.0,10.8,SW,37.0,SSW,SW,15.0,22.0,47.0,28.0,1021.2,1021.8,0.0,1.0,13.1,17.3,No,No,8,0,2009
6278,Cobar,5.2,18.8,0.0,3.4,10.7,ESE,26.0,ENE,ESE,7.0,11.0,36.0,24.0,1029.4,1025.8,0.0,0.0,13.4,18.4,No,No,8,1,2009
6279,Cobar,4.9,21.3,0.0,4.0,9.4,NNW,24.0,ENE,NNW,6.0,9.0,51.0,21.0,1026.9,1021.5,2.0,3.0,12.8,20.2,No,No,8,2,2009
6280,Cobar,10.0,22.8,0.0,3.4,10.0,WSW,22.0,ENE,NW,2.0,11.0,37.0,28.0,1019.8,1015.3,6.0,1.0,16.6,21.9,No,No,8,3,2009
6281,Cobar,10.5,27.6,0.0,4.0,4.4,WNW,61.0,N,WNW,20.0,28.0,37.0,16.0,1009.3,1004.8,6.0,8.0,18.7,25.6,No,No,8,4,2009
6282,Cobar,11.9,19.9,0.4,6.2,2.2,N,30.0,NNE,NNW,13.0,15.0,68.0,56.0,1012.1,1010.6,7.0,8.0,14.7,18.0,No,No,8,5,2009
6283,Cobar,14.1,28.9,0.2,2.2,7.0,WNW,37.0,NE,NW,13.0,17.0,69.0,29.0,1011.2,1007.0,7.0,5.0,17.2,28.5,No,No,8,6,2009
6284,Cobar,15.4,23.2,0.0,4.2,3.9,WNW,57.0,NNE,NW,6.0,19.0,74.0,44.0,1010.5,1006.5,7.0,6.0,17.8,21.9,No,No,8,0,2009
6285,Cobar,10.4,17.5,0.0,6.0,9.8,WSW,65.0,SW,WNW,20.0,13.0,42.0,32.0,1015.5,1013.0,4.0,4.0,12.2,16.0,No,No,8,1,2009
6286,Cobar,6.2,18.8,0.0,4.2,11.0,W,22.0,SSE,W,9.0,13.0,51.0,30.0,1021.4,1018.4,0.0,0.0,12.0,18.1,No,No,8,2,2009
6287,Cobar,5.2,23.3,0.0,3.4,11.1,NW,31.0,NNE,NW,13.0,17.0,34.0,15.0,1019.9,1015.4,0.0,4.0,15.5,22.5,No,No,8,3,2009
6288,Cobar,6.5,23.7,0.0,4.8,5.7,ENE,24.0,NNE,N,11.0,13.0,32.0,19.0,1017.8,1013.4,3.0,7.0,16.6,23.0,No,No,8,4,2009
6289,Cobar,15.4,26.7,0.4,5.2,1.4,WSW,48.0,N,W,19.0,26.0,40.0,20.0,1004.8,1005.0,7.0,7.0,20.7,25.7,No,No,8,5,2009
6290,Cobar,9.3,16.3,0.0,7.8,11.3,WSW,54.0,SW,WSW,24.0,11.0,47.0,26.0,1020.0,1017.8,1.0,3.0,11.3,14.7,No,No,8,6,2009
6291,Cobar,3.5,18.2,0.0,4.0,10.8,WNW,35.0,WSW,WSW,6.0,9.0,44.0,31.0,1023.5,1020.0,1.0,1.0,11.9,17.8,No,No,8,0,2009
6292,Cobar,6.6,21.1,0.0,4.8,11.0,NE,22.0,SSE,W,4.0,6.0,47.0,28.0,1023.7,1020.2,0.0,2.0,15.2,20.4,No,No,9,1,2009
6293,Cobar,7.4,22.9,0.0,3.8,11.2,E,39.0,ENE,ESE,13.0,9.0,40.0,21.0,1022.5,1017.5,0.0,0.0,15.8,22.0,No,No,9,2,2009
6296,Cobar,6.1,19.0,8.0,6.0,11.4,SW,30.0,SSW,SSW,7.0,13.0,57.0,31.0,1019.7,1017.2,0.0,0.0,13.0,18.2,Yes,No,9,5,2009
6297,Cobar,6.7,21.7,0.0,3.8,10.6,NE,39.0,NE,N,13.0,17.0,45.0,26.0,1017.3,1011.4,0.0,2.0,14.5,20.4,No,No,9,6,2009
6298,Cobar,13.3,21.0,0.0,7.2,8.3,WSW,54.0,WSW,WSW,22.0,28.0,40.0,26.0,1006.6,1006.5,3.0,4.0,16.3,19.1,No,No,9,0,2009
6299,Cobar,7.9,18.5,0.0,6.2,10.7,SW,41.0,WSW,SW,17.0,20.0,71.0,36.0,1013.9,1012.7,3.0,3.0,12.5,16.9,No,No,9,1,2009
6300,Cobar,4.9,18.6,0.0,4.8,11.3,SW,35.0,SW,W,6.0,15.0,56.0,29.0,1017.2,1014.2,1.0,1.0,12.1,18.1,No,No,9,2,2009
6302,Cobar,6.5,26.0,0.0,4.6,11.3,NNW,37.0,NNE,NW,15.0,13.0,30.0,15.0,1022.6,1018.8,0.0,0.0,17.1,25.6,No,No,9,4,2009
6303,Cobar,12.0,30.1,0.0,7.6,11.2,NNW,44.0,N,NNW,22.0,20.0,18.0,6.0,1022.1,1018.6,0.0,0.0,21.8,29.1,No,No,9,5,2009
6304,Cobar,14.5,32.7,0.0,10.8,11.0,NW,46.0,N,NW,19.0,20.0,17.0,7.0,1018.8,1015.8,0.0,0.0,22.9,32.2,No,No,9,6,2009
6305,Cobar,13.8,24.6,0.0,10.0,10.9,SSE,33.0,SSE,S,15.0,11.0,34.0,21.0,1021.6,1018.1,0.0,0.0,16.6,23.8,No,No,9,0,2009
6306,Cobar,8.1,24.2,0.0,6.4,10.6,SW,24.0,SSE,WSW,13.0,9.0,17.0,14.0,1020.9,1016.9,5.0,3.0,17.8,24.1,No,No,9,1,2009
6307,Cobar,7.1,28.2,0.0,5.2,11.5,E,26.0,E,NW,15.0,9.0,20.0,6.0,1019.6,1015.5,0.0,0.0,18.5,27.8,No,No,9,2,2009
6308,Cobar,15.7,31.3,0.0,6.2,3.5,NW,50.0,NNE,W,24.0,11.0,21.0,25.0,1013.4,1013.9,5.0,8.0,24.7,25.9,No,Yes,9,3,2009
6309,Cobar,10.9,22.9,7.0,5.2,9.9,SW,24.0,SE,W,11.0,7.0,77.0,35.0,1022.6,1018.9,3.0,1.0,14.7,22.4,Yes,No,9,4,2009
6310,Cobar,9.6,26.6,0.0,4.0,10.9,W,31.0,N,WSW,6.0,11.0,46.0,27.0,1019.4,1014.8,1.0,3.0,19.8,26.0,No,No,9,5,2009
6311,Cobar,14.4,29.2,0.0,6.0,9.2,W,59.0,NNE,WNW,9.0,17.0,35.0,34.0,1015.4,1012.4,6.0,7.0,22.4,26.5,No,No,9,6,2009
6312,Cobar,14.8,21.5,0.6,6.8,0.6,NNW,44.0,NE,NNE,11.0,24.0,51.0,94.0,1013.8,1007.9,7.0,8.0,18.4,17.3,No,No,9,0,2009
6313,Cobar,15.1,29.6,1.0,2.2,3.1,WNW,83.0,NNE,NW,26.0,11.0,65.0,43.0,1003.9,998.3,7.0,7.0,20.0,26.9,No,No,9,1,2009
6314,Cobar,9.6,18.7,0.4,9.2,1.9,WNW,74.0,W,WSW,26.0,30.0,78.0,45.0,1008.3,1011.2,7.0,6.0,11.4,17.7,No,No,9,2,2009
6315,Cobar,7.1,21.7,0.0,4.2,11.2,W,33.0,S,WSW,9.0,17.0,52.0,26.0,1019.4,1015.2,0.0,1.0,14.8,21.1,No,No,9,3,2009
6316,Cobar,8.8,27.5,0.0,6.2,10.5,NNW,65.0,N,NNW,17.0,37.0,29.0,12.0,1013.6,1005.8,0.0,2.0,19.8,26.8,No,No,9,4,2009
6317,Cobar,8.7,17.7,0.0,13.0,9.7,WSW,63.0,WSW,W,30.0,31.0,38.0,24.0,1013.4,1011.4,1.0,5.0,11.4,16.3,No,No,9,5,2009
6318,Cobar,6.9,16.8,0.0,8.2,11.7,SW,50.0,SW,WSW,28.0,31.0,45.0,23.0,1018.5,1014.8,2.0,1.0,11.3,15.6,No,No,9,6,2009
6319,Cobar,7.7,19.3,0.0,7.0,11.6,WSW,39.0,S,WSW,13.0,13.0,41.0,22.0,1016.9,1012.8,1.0,0.0,11.0,18.2,No,No,9,0,2009
6320,Cobar,5.9,22.1,0.0,5.8,11.5,W,28.0,SE,SW,6.0,9.0,36.0,16.0,1017.2,1013.0,1.0,3.0,15.0,21.2,No,No,9,1,2009
6321,Cobar,7.4,27.6,0.0,5.8,11.9,N,35.0,NNE,NNW,17.0,20.0,15.0,6.0,1018.0,1013.1,1.0,0.0,20.6,26.7,No,No,9,2,2009
6322,Cobar,14.7,34.9,0.0,10.0,11.4,NNW,43.0,NNE,NW,17.0,22.0,9.0,1.0,1013.3,1007.9,0.0,0.0,25.0,33.8,No,No,10,3,2009
6323,Cobar,16.6,33.4,0.0,11.0,9.2,WNW,72.0,NNW,WNW,15.0,43.0,24.0,10.0,1006.8,1002.1,7.0,2.0,24.6,31.0,No,No,10,4,2009
6324,Cobar,11.6,17.7,0.0,10.6,3.7,SW,44.0,SW,SW,17.0,13.0,59.0,32.0,1014.2,1013.3,7.0,6.0,12.7,17.2,No,No,10,5,2009
6325,Cobar,8.2,20.8,0.0,4.0,7.7,SW,30.0,S,SW,9.0,11.0,55.0,36.0,1017.8,1016.1,6.0,5.0,14.4,18.7,No,No,10,6,2009
6326,Cobar,11.2,24.1,0.0,3.8,11.7,SW,33.0,SSW,SW,13.0,15.0,54.0,28.0,1020.3,1018.6,1.0,3.0,16.2,21.9,No,No,10,0,2009
6327,Cobar,8.0,22.4,0.0,7.6,12.0,SW,41.0,S,SW,7.0,20.0,44.0,23.0,1021.6,1018.2,1.0,4.0,15.1,21.1,No,No,10,1,2009
6328,Cobar,5.4,18.1,0.0,8.4,12.0,SW,44.0,SSW,SW,19.0,20.0,51.0,26.0,1020.6,1019.3,0.0,2.0,9.7,17.1,No,No,10,2,2009
6329,Cobar,4.0,19.6,0.0,7.4,12.1,S,31.0,S,SSE,11.0,9.0,42.0,17.0,1023.3,1020.9,0.0,0.0,10.3,18.7,No,No,10,3,2009
6330,Cobar,6.1,22.0,0.0,5.6,11.9,SE,30.0,E,ESE,17.0,9.0,34.0,16.0,1024.2,1021.6,0.0,1.0,13.6,21.1,No,No,10,4,2009
6331,Cobar,9.7,24.4,0.0,6.8,7.9,E,41.0,ENE,NW,24.0,7.0,45.0,16.0,1024.4,1020.5,1.0,7.0,14.3,22.1,No,No,10,5,2009
6332,Cobar,10.3,27.7,0.0,6.6,10.5,NW,48.0,NE,NNW,17.0,9.0,39.0,13.0,1019.2,1014.1,1.0,1.0,17.3,25.7,No,No,10,6,2009
6333,Cobar,16.3,29.1,0.0,8.4,0.9,W,76.0,NNE,WSW,24.0,35.0,50.0,73.0,1008.0,1007.1,7.0,7.0,19.0,16.8,No,No,10,0,2009
6334,Cobar,9.1,23.8,0.6,4.6,10.1,WSW,69.0,WNW,NW,15.0,35.0,33.0,19.0,1007.6,1003.3,0.0,4.0,16.6,22.4,No,No,10,1,2009
6335,Cobar,12.4,21.5,0.0,10.4,11.2,WSW,54.0,W,W,24.0,22.0,47.0,28.0,1008.7,1008.8,2.0,4.0,14.7,20.8,No,No,10,2,2009
6336,Cobar,9.5,21.6,0.0,7.6,9.2,WSW,50.0,SW,WSW,19.0,26.0,38.0,29.0,1013.6,1011.7,7.0,7.0,16.0,19.7,No,No,10,3,2009
6337,Cobar,6.7,19.5,0.0,7.2,12.6,SW,44.0,SSW,SW,19.0,22.0,46.0,22.0,1019.9,1018.6,1.0,2.0,11.6,18.9,No,No,10,4,2009
6338,Cobar,7.8,22.1,0.0,7.6,9.6,SSE,31.0,S,S,7.0,15.0,46.0,30.0,1023.4,1021.4,0.0,5.0,14.4,20.3,No,No,10,5,2009
6339,Cobar,8.5,24.8,0.0,6.0,12.5,SW,35.0,SSE,SW,7.0,7.0,40.0,20.0,1026.4,1023.8,0.0,0.0,16.3,24.2,No,No,10,6,2009
6340,Cobar,9.9,28.6,0.0,7.0,12.9,NW,30.0,ESE,SSW,13.0,9.0,27.0,13.0,1026.3,1022.6,0.0,0.0,19.4,27.3,No,No,10,0,2009
6341,Cobar,13.9,32.6,0.0,7.6,12.7,NW,39.0,NNE,SW,13.0,13.0,15.0,11.0,1022.6,1018.8,0.0,0.0,23.5,31.6,No,No,10,1,2009
6342,Cobar,15.4,36.0,0.0,9.6,12.3,NW,33.0,NE,NNW,11.0,17.0,12.0,7.0,1020.1,1017.4,1.0,6.0,27.2,34.5,No,No,10,2,2009
6343,Cobar,17.1,36.7,0.0,11.4,9.8,WSW,48.0,SSE,SW,6.0,11.0,13.0,5.0,1018.5,1016.7,3.0,5.0,27.6,36.0,No,No,10,3,2009
6344,Cobar,17.5,35.1,0.0,11.2,11.0,SSW,43.0,ESE,SSW,13.0,6.0,19.0,13.0,1019.0,1016.7,3.0,3.0,28.0,33.2,No,No,10,4,2009
6347,Cobar,9.8,16.1,6.0,6.8,0.1,SE,57.0,S,ESE,11.0,28.0,95.0,94.0,1015.9,1014.0,8.0,8.0,12.0,15.0,Yes,Yes,10,0,2009
6348,Cobar,11.7,23.7,25.6,4.0,5.9,SE,46.0,E,E,24.0,24.0,75.0,55.0,1020.4,1018.4,7.0,7.0,15.5,22.2,Yes,No,10,1,2009
6349,Cobar,15.3,26.1,0.2,3.6,8.0,ENE,35.0,ENE,NNE,20.0,7.0,73.0,57.0,1021.9,1019.4,7.0,6.0,18.6,24.1,No,No,10,2,2009
6350,Cobar,16.4,31.2,0.2,4.4,8.2,N,44.0,ENE,NNE,17.0,19.0,64.0,30.0,1020.4,1017.7,5.0,5.0,21.6,30.4,No,No,10,3,2009
6351,Cobar,17.9,30.7,0.0,8.6,11.8,SE,33.0,NE,NNW,15.0,7.0,61.0,32.0,1021.4,1019.0,1.0,7.0,22.5,29.7,No,No,10,4,2009
6352,Cobar,19.6,33.4,0.0,8.8,11.8,E,31.0,NNE,W,13.0,4.0,46.0,24.0,1021.7,1018.6,2.0,3.0,25.3,32.2,No,No,10,5,2009
6353,Cobar,21.2,35.0,0.0,10.0,12.8,NE,26.0,NNE,S,13.0,6.0,39.0,24.0,1021.5,1018.3,1.0,3.0,26.6,33.3,No,No,11,6,2009
6354,Cobar,21.9,37.5,0.0,10.4,12.7,NNW,28.0,NW,NNW,15.0,15.0,29.0,17.0,1019.6,1015.7,2.0,3.0,29.6,36.3,No,No,11,0,2009
6355,Cobar,21.3,38.3,0.0,12.6,11.3,SW,56.0,NW,WNW,20.0,24.0,18.0,10.0,1013.8,1010.3,6.0,7.0,31.2,37.4,No,No,11,1,2009
