,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Location_encoded,Target_encoded,month,day,year
5993,2017-05-01,BadgerysCreek,7.2,24.5,0.0,1.2,0.0,WNW,24.0,WSW,NNE,0.0,6.0,90.0,48.0,1019.5,1014.8,0.0,8.0,13.4,24.1,No,0.20319211207606866,0,5,0,2017
5994,2017-05-02,BadgerysCreek,9.1,23.0,0.0,3.8,10.8,SSW,30.0,NW,SSW,4.0,11.0,62.0,44.0,1017.7,1016.1,1.0,1.0,19.6,20.6,No,0.20319211207606866,0,5,1,2017
5995,2017-05-03,BadgerysCreek,10.8,17.8,0.0,10.0,10.5,SSW,31.0,SSW,SE,17.0,7.0,58.0,59.0,1027.6,1027.3,5.0,7.0,15.1,16.6,No,0.19430628938613978,0,5,2,2017
5996,2017-05-04,BadgerysCreek,10.2,19.0,1.0,15.2,9.9,SSW,19.0,SW,E,7.0,6.0,73.0,61.0,1031.8,1029.3,7.0,0.0,15.5,17.0,No,0.20319211207606866,0,5,3,2017
5997,2017-05-05,BadgerysCreek,8.3,22.0,0.0,2.4,7.8,NNE,26.0,ESE,NNE,2.0,7.0,80.0,47.0,1031.3,1027.3,1.0,1.0,14.5,21.6,No,0.19853301436324328,0,5,4,2017
5998,2017-05-06,BadgerysCreek,6.5,24.2,0.0,7.6,13.3,W,28.0,NE,N,2.0,7.0,92.0,52.0,1026.1,1021.2,3.0,7.0,12.7,23.3,No,0.19651338128001672,0,5,5,2017
5999,2017-05-07,BadgerysCreek,8.0,20.3,0.0,4.4,0.4,W,33.0,WSW,SSW,9.0,11.0,54.0,27.0,1024.5,1023.5,1.0,1.0,16.6,19.8,No,0.19651338128001672,0,5,6,2017
6000,2017-05-08,BadgerysCreek,4.2,19.6,0.0,9.4,9.6,SW,26.0,SW,E,15.0,4.0,64.0,42.0,1028.1,1025.1,7.0,7.0,11.2,18.8,No,0.19853301436324328,0,5,0,2017
6001,2017-05-09,BadgerysCreek,6.3,20.7,0.0,7.4,2.8,SW,24.0,WSW,S,13.0,4.0,65.0,43.0,1027.2,1023.9,1.0,1.0,13.7,20.2,No,0.19853301436324328,0,5,1,2017
6002,2017-05-10,BadgerysCreek,6.8,21.3,0.0,4.0,5.2,WSW,17.0,SW,WSW,11.0,6.0,76.0,45.0,1025.5,1021.9,8.0,8.0,14.2,20.0,No,0.19651338128001672,0,5,2,2017
6003,2017-05-11,BadgerysCreek,7.2,20.9,0.0,7.0,11.0,ESE,17.0,WSW,S,6.0,4.0,80.0,45.0,1025.1,1022.9,7.0,7.0,13.1,20.4,No,0.19853301436324328,0,5,3,2017
6004,2017-05-12,BadgerysCreek,8.5,19.8,0.0,8.2,0.0,SW,20.0,SW,S,15.0,2.0,80.0,62.0,1027.4,1024.5,0.0,1.0,13.7,18.6,No,0.19430628938613978,0,5,4,2017
6005,2017-05-13,BadgerysCreek,10.6,21.7,0.0,11.4,5.9,NE,28.0,E,NNE,0.0,15.0,90.0,63.0,1025.0,1021.3,5.0,6.0,15.0,19.9,No,0.20319211207606866,0,5,5,2017
6006,2017-05-14,BadgerysCreek,10.3,21.1,0.0,2.2,0.5,SE,19.0,WSW,ESE,11.0,9.0,97.0,71.0,1022.6,1019.2,8.0,5.0,14.9,18.6,No,0.20319211207606866,1,5,6,2017
6007,2017-05-15,BadgerysCreek,10.5,20.6,1.2,6.4,11.1,SSW,35.0,SW,SSW,13.0,13.0,75.0,45.0,1017.4,1014.4,7.0,8.0,16.3,19.9,Yes,0.20461018360628036,0,5,0,2017
6008,2017-05-16,BadgerysCreek,5.4,20.7,0.0,50.4,6.8,SW,30.0,WSW,S,2.0,6.0,79.0,43.0,1018.5,1016.1,5.0,0.0,12.7,20.4,No,0.19853301436324328,0,5,1,2017
6009,2017-05-17,BadgerysCreek,4.5,20.4,0.0,3.0,4.4,NNE,28.0,SW,ENE,0.0,9.0,97.0,54.0,1023.7,1020.9,7.0,8.0,11.0,19.9,No,0.19430628938613978,0,5,2,2017
6010,2017-05-18,BadgerysCreek,8.7,22.2,0.0,4.6,7.9,E,24.0,ESE,E,6.0,7.0,98.0,67.0,1027.2,1024.5,8.0,8.0,13.6,19.7,No,0.19651338128001672,0,5,3,2017
6011,2017-05-19,BadgerysCreek,13.1,18.5,0.0,4.0,10.1,NNE,24.0,ESE,N,4.0,4.0,86.0,97.0,1025.6,1021.1,1.0,5.0,16.3,17.4,No,0.20319211207606866,1,5,4,2017
6012,2017-05-20,BadgerysCreek,14.9,22.5,9.0,2.8,13.0,W,15.0,NNW,W,2.0,2.0,99.0,57.0,1018.1,1015.5,1.0,7.0,15.7,21.6,Yes,0.20319211207606866,0,5,5,2017
6013,2017-05-21,BadgerysCreek,9.3,22.5,0.0,2.8,8.2,ESE,15.0,NW,ESE,0.0,2.0,91.0,46.0,1021.2,1019.1,6.0,8.0,13.4,21.8,No,0.20461018360628036,0,5,6,2017
6014,2017-05-22,BadgerysCreek,9.5,21.5,0.0,5.6,5.8,NE,15.0,WSW,NNE,6.0,9.0,100.0,55.0,1024.8,1021.5,7.0,7.0,13.7,21.0,No,0.19853301436324328,0,5,0,2017
6015,2017-05-23,BadgerysCreek,10.4,23.2,0.0,2.0,10.5,N,19.0,ENE,N,4.0,11.0,99.0,57.0,1022.3,1016.9,7.0,7.0,15.1,22.3,No,0.19430628938613978,1,5,1,2017
6016,2017-05-24,BadgerysCreek,8.8,22.1,3.2,2.4,2.9,SW,48.0,WNW,W,2.0,22.0,98.0,40.0,1014.8,1013.3,7.0,4.0,15.2,20.7,Yes,0.19430628938613978,0,5,2,2017
6017,2017-05-25,BadgerysCreek,5.8,20.2,0.0,1.8,4.7,SW,15.0,WNW,NNE,0.0,6.0,75.0,45.0,1021.7,1018.7,2.0,7.0,13.1,19.6,No,0.19651338128001672,0,5,3,2017
6018,2017-05-26,BadgerysCreek,5.1,19.8,0.0,4.8,10.6,WSW,22.0,SSE,ESE,4.0,6.0,76.0,58.0,1022.2,1019.7,4.0,1.0,12.3,18.2,No,0.19853301436324328,0,5,4,2017
6019,2017-05-27,BadgerysCreek,8.0,20.6,0.0,6.2,4.9,NNE,17.0,SSE,N,4.0,9.0,92.0,58.0,1022.2,1017.4,8.0,7.0,12.8,20.0,No,0.19853301436324328,0,5,5,2017
6020,2017-05-28,BadgerysCreek,5.2,23.0,0.0,1.8,13.0,NNW,37.0,WSW,N,0.0,11.0,100.0,42.0,1013.2,1008.8,4.0,5.0,8.6,22.0,No,0.19853301436324328,0,5,6,2017
6021,2017-05-29,BadgerysCreek,6.9,17.3,0.2,11.4,9.5,WSW,37.0,WSW,SW,15.0,19.0,49.0,35.0,1018.1,1018.6,7.0,8.0,13.0,16.2,No,0.19430628938613978,0,5,0,2017
6022,2017-05-30,BadgerysCreek,-0.1,17.9,0.6,6.0,9.6,W,33.0,W,WSW,7.0,20.0,84.0,44.0,1023.3,1020.3,6.0,1.0,7.2,17.4,No,0.19430628938613978,0,5,1,2017
6023,2017-05-31,BadgerysCreek,6.5,15.7,0.4,7.8,0.0,SW,37.0,SW,S,13.0,20.0,81.0,42.0,1026.5,1026.4,1.0,1.0,11.2,14.5,No,0.20319211207606866,0,5,2,2017
6024,2017-06-01,BadgerysCreek,5.8,17.1,0.0,2.2,10.8,SW,37.0,SW,WSW,19.0,13.0,55.0,44.0,1033.4,1031.3,1.0,6.0,11.4,16.6,No,0.19651338128001672,0,6,3,2017
6025,2017-06-02,BadgerysCreek,5.7,17.9,0.0,6.8,3.9,SW,35.0,SW,SSW,17.0,13.0,61.0,48.0,1033.1,1031.0,2.0,7.0,11.9,16.9,No,0.20461018360628036,0,6,4,2017
6026,2017-06-03,BadgerysCreek,8.5,17.9,0.0,1.4,10.7,S,26.0,WSW,SW,13.0,15.0,64.0,61.0,1031.8,1028.9,7.0,1.0,13.2,16.9,No,0.20461018360628036,0,6,5,2017
6027,2017-06-04,BadgerysCreek,7.2,19.6,0.0,7.0,9.4,SW,17.0,SW,NW,7.0,2.0,88.0,43.0,1028.6,1024.2,1.0,6.0,11.8,19.1,No,0.20319211207606866,0,6,6,2017
6028,2017-06-05,BadgerysCreek,4.9,19.1,0.0,6.4,11.4,N,13.0,WSW,NNE,0.0,4.0,98.0,50.0,1025.4,1021.4,1.0,7.0,10.2,17.5,No,0.19430628938613978,0,6,0,2017
6029,2017-06-06,BadgerysCreek,1.7,16.7,0.0,6.6,6.5,SW,48.0,SW,WSW,4.0,19.0,82.0,45.0,1019.6,1018.1,2.0,1.0,9.5,16.0,No,0.20461018360628036,1,6,1,2017
6030,2017-06-07,BadgerysCreek,8.3,14.5,17.4,5.4,6.6,SW,43.0,WSW,SW,17.0,19.0,96.0,90.0,1021.2,1020.7,7.0,1.0,10.9,13.3,Yes,0.19853301436324328,1,6,2,2017
6031,2017-06-08,BadgerysCreek,10.8,18.8,12.8,3.0,9.2,S,33.0,SW,SSE,13.0,15.0,92.0,68.0,1025.1,1024.0,1.0,8.0,13.7,17.4,Yes,0.19430628938613978,0,6,3,2017
6032,2017-06-09,BadgerysCreek,9.3,19.0,0.0,8.0,0.6,S,31.0,SW,SSE,13.0,19.0,81.0,64.0,1028.1,1027.3,7.0,0.0,13.5,17.8,No,0.19430628938613978,1,6,4,2017
6033,2017-06-10,BadgerysCreek,12.2,16.2,23.6,2.4,12.5,SSE,28.0,SW,SSW,13.0,11.0,99.0,83.0,1032.6,1030.9,7.0,0.0,13.8,15.3,Yes,0.19430628938613978,0,6,5,2017
6034,2017-06-11,BadgerysCreek,9.5,17.9,0.4,4.2,11.1,SW,15.0,WSW,N,4.0,4.0,99.0,80.0,1029.5,1026.0,3.0,2.0,13.0,16.4,No,0.19651338128001672,0,6,6,2017
6035,2017-06-12,BadgerysCreek,5.5,20.7,0.2,4.4,0.2,SE,22.0,ESE,E,0.0,11.0,100.0,53.0,1025.4,1023.7,6.0,1.0,10.4,19.9,No,0.20319211207606866,0,6,0,2017
6036,2017-06-13,BadgerysCreek,7.5,19.2,0.2,5.0,10.0,SSW,24.0,SW,SE,13.0,6.0,86.0,65.0,1030.3,1029.1,4.0,5.0,11.7,16.9,No,0.20319211207606866,0,6,1,2017
6037,2017-06-14,BadgerysCreek,9.1,20.3,0.0,6.4,9.7,SW,19.0,SW,NNW,9.0,6.0,79.0,65.0,1031.6,1028.3,8.0,7.0,14.3,18.3,No,0.19853301436324328,0,6,2,2017
6038,2017-06-15,BadgerysCreek,5.7,19.1,0.2,3.4,6.1,NE,11.0,NW,NNE,2.0,2.0,100.0,62.0,1028.1,1024.5,7.0,2.0,11.2,18.8,No,0.19651338128001672,0,6,3,2017
6039,2017-06-16,BadgerysCreek,10.1,16.8,0.0,6.2,5.2,W,19.0,SW,WSW,7.0,6.0,98.0,68.0,1026.3,1023.7,7.0,0.0,11.8,16.2,No,0.19651338128001672,0,6,4,2017
6040,2017-06-17,BadgerysCreek,11.7,18.3,0.0,8.0,11.3,SW,20.0,SW,SW,9.0,7.0,84.0,72.0,1024.7,1022.2,7.0,8.0,14.3,16.8,No,0.19430628938613978,0,6,5,2017
6041,2017-06-18,BadgerysCreek,9.6,18.2,0.0,6.4,7.7,S,39.0,SW,S,13.0,19.0,81.0,56.0,1026.3,1026.4,7.0,5.0,14.0,16.7,No,0.19853301436324328,0,6,6,2017
6042,2017-06-19,BadgerysCreek,8.2,19.6,0.0,12.0,13.2,WSW,26.0,SW,SSW,13.0,11.0,81.0,56.0,1030.8,1028.1,0.0,0.0,11.9,18.9,No,0.20319211207606866,0,6,0,2017
8966,2017-03-26,Cobar,23.5,36.6,0.0,4.4,7.6,SSW,26.0,SE,SE,9.0,11.0,70.0,26.0,1013.0,1010.8,8.0,1.0,25.7,35.6,No,0.12325092458792025,0,3,6,2017
8967,2017-03-27,Cobar,23.1,39.5,0.0,2.6,10.8,NNE,31.0,NE,NNW,20.0,19.0,63.0,23.0,1012.9,1009.0,3.0,1.0,26.1,37.8,No,0.1359880758211748,0,3,0,2017
8968,2017-03-28,Cobar,19.1,32.7,0.0,6.8,11.9,S,31.0,SSE,SSW,13.0,15.0,44.0,28.0,1012.9,1010.8,6.0,8.0,20.8,30.6,No,0.13096789083303415,0,3,1,2017
8969,2017-03-29,Cobar,18.2,38.3,0.0,1.0,9.2,NW,39.0,E,NNW,13.0,19.0,35.0,24.0,1010.5,1006.9,7.0,1.0,24.0,36.2,No,0.12325092458792025,0,3,2,2017
8970,2017-03-30,Cobar,14.6,21.7,0.0,1.0,3.7,SSW,56.0,SSW,SSW,24.0,31.0,57.0,29.0,1013.3,1013.0,8.0,7.0,15.1,20.2,No,0.13096789083303415,0,3,3,2017
8971,2017-03-31,Cobar,8.2,23.3,0.0,5.0,2.6,SSW,37.0,SSW,S,13.0,19.0,52.0,26.0,1017.8,1015.5,5.0,8.0,12.9,21.8,No,0.1259642098943811,0,3,4,2017
8972,2017-04-01,Cobar,9.6,24.5,0.0,1.6,5.0,S,35.0,S,S,9.0,20.0,47.0,19.0,1019.3,1018.0,7.0,1.0,13.6,23.2,No,0.12325092458792025,0,4,5,2017
8973,2017-04-02,Cobar,9.9,26.4,0.0,2.2,10.7,S,28.0,S,SSE,13.0,13.0,44.0,33.0,1023.5,1020.1,2.0,6.0,17.4,24.4,No,0.12325092458792025,0,4,6,2017
8974,2017-04-03,Cobar,14.4,26.5,0.0,2.4,2.3,SSE,43.0,E,SE,24.0,17.0,46.0,22.0,1026.2,1022.3,6.0,7.0,20.1,25.3,No,0.13096789083303415,0,4,0,2017
8975,2017-04-04,Cobar,13.1,25.9,0.0,1.2,3.3,ESE,43.0,E,ESE,28.0,17.0,52.0,23.0,1026.4,1021.9,2.0,3.0,18.5,25.7,No,0.1336014164204088,0,4,1,2017
8976,2017-04-05,Cobar,13.4,26.0,0.0,2.4,13.1,E,37.0,E,E,24.0,20.0,52.0,29.0,1023.5,1018.4,1.0,1.0,18.7,25.1,No,0.1259642098943811,1,4,2,2017
8977,2017-04-06,Cobar,14.5,23.6,2.6,2.4,0.0,E,30.0,E,E,15.0,19.0,81.0,44.0,1022.5,1020.0,8.0,1.0,16.5,22.4,Yes,0.13096789083303415,0,4,3,2017
8978,2017-04-07,Cobar,12.6,27.4,0.0,7.2,6.5,NE,41.0,ENE,NNE,15.0,17.0,61.0,30.0,1024.9,1020.8,7.0,3.0,19.5,26.2,No,0.1336014164204088,0,4,4,2017
8979,2017-04-08,Cobar,14.8,29.0,0.0,0.2,9.3,NE,35.0,NE,N,22.0,17.0,49.0,25.0,1022.9,1017.7,1.0,1.0,20.5,27.7,No,0.12325092458792025,0,4,5,2017
8980,2017-04-09,Cobar,17.2,29.6,0.0,4.0,5.5,WNW,57.0,N,SW,28.0,30.0,39.0,32.0,1013.8,1009.8,4.0,5.0,22.8,25.5,No,0.1336014164204088,0,4,6,2017
8981,2017-04-10,Cobar,7.3,20.8,0.0,7.6,9.4,SW,39.0,SW,WSW,24.0,22.0,53.0,34.0,1018.3,1015.9,5.0,3.0,12.1,20.1,No,0.1336014164204088,0,4,0,2017
8982,2017-04-11,Cobar,7.3,23.1,0.0,8.8,8.3,W,28.0,S,SW,13.0,11.0,56.0,30.0,1021.7,1018.0,7.0,1.0,13.4,21.9,No,0.12325092458792025,0,4,1,2017
8983,2017-04-12,Cobar,10.6,27.1,0.0,2.6,9.3,NE,28.0,ESE,WSW,7.0,9.0,49.0,27.0,1021.9,1018.4,8.0,2.0,19.4,25.5,No,0.12325092458792025,0,4,2,2017
8984,2017-04-13,Cobar,13.7,27.5,0.0,10.4,1.7,SSE,30.0,E,S,9.0,13.0,55.0,25.0,1022.7,1019.7,7.0,2.0,20.2,26.2,No,0.1336014164204088,0,4,3,2017
8985,2017-04-14,Cobar,10.9,27.8,0.0,11.4,3.7,SSW,30.0,SW,S,6.0,17.0,35.0,16.0,1022.7,1019.0,6.0,3.0,20.7,27.0,No,0.13096789083303415,0,4,4,2017
8986,2017-04-15,Cobar,12.3,28.2,0.0,4.0,8.4,SSW,26.0,E,SW,9.0,13.0,29.0,15.0,1020.7,1016.9,3.0,1.0,21.5,27.2,No,0.1259642098943811,0,4,5,2017
8987,2017-04-16,Cobar,16.8,29.3,0.0,2.0,3.2,SSE,28.0,NE,S,17.0,13.0,31.0,15.0,1019.5,1016.2,2.0,4.0,22.3,28.5,No,0.1359880758211748,0,4,6,2017
8988,2017-04-17,Cobar,14.9,30.2,0.0,5.4,8.5,NE,31.0,NE,ENE,17.0,13.0,33.0,17.0,1021.2,1017.7,6.0,1.0,22.6,28.3,No,0.1359880758211748,0,4,0,2017
8989,2017-04-18,Cobar,15.6,30.0,0.0,1.4,10.4,ESE,37.0,ENE,E,20.0,20.0,43.0,19.0,1024.1,1021.3,4.0,5.0,21.9,29.4,No,0.1259642098943811,0,4,1,2017
8990,2017-04-19,Cobar,16.6,28.9,0.0,5.2,6.8,ENE,37.0,ENE,NE,22.0,20.0,45.0,22.0,1026.7,1023.1,1.0,1.0,22.1,28.2,No,0.1336014164204088,0,4,2,2017
8991,2017-04-20,Cobar,16.0,29.0,0.0,0.6,6.2,NNE,35.0,NE,NE,24.0,17.0,47.0,27.0,1026.4,1022.9,2.0,5.0,20.8,26.9,No,0.1336014164204088,0,4,3,2017
8992,2017-04-21,Cobar,17.8,25.9,0.0,3.2,11.7,NE,33.0,NNE,N,20.0,9.0,46.0,33.0,1023.9,1021.5,8.0,8.0,21.3,25.5,No,0.12325092458792025,1,4,4,2017
8993,2017-04-22,Cobar,16.6,25.0,1.2,5.4,5.9,NE,26.0,E,NE,7.0,13.0,72.0,44.0,1023.7,1020.6,8.0,8.0,18.5,23.9,Yes,0.1336014164204088,0,4,5,2017
8994,2017-04-23,Cobar,15.2,24.5,0.0,3.2,11.0,NNW,24.0,ENE,NNE,9.0,15.0,64.0,43.0,1023.2,1019.9,8.0,8.0,19.4,24.0,No,0.1336014164204088,0,4,6,2017
8995,2017-04-24,Cobar,18.2,28.6,0.0,8.0,12.7,NE,35.0,ENE,NNE,13.0,15.0,60.0,36.0,1020.4,1015.2,8.0,8.0,21.1,26.5,No,0.1259642098943811,1,4,0,2017
8996,2017-04-25,Cobar,16.9,20.6,4.0,9.8,7.5,WSW,26.0,WSW,WNW,11.0,13.0,95.0,77.0,1014.3,1010.7,7.0,8.0,17.4,20.4,Yes,0.1259642098943811,1,4,1,2017
8997,2017-04-26,Cobar,11.9,16.8,5.8,10.2,6.8,WSW,70.0,W,WSW,22.0,30.0,68.0,47.0,1012.1,1012.9,3.0,2.0,15.4,15.6,Yes,0.1359880758211748,0,4,2,2017
8998,2017-04-27,Cobar,5.5,15.6,0.2,12.0,7.0,SW,52.0,SSW,SW,20.0,26.0,69.0,40.0,1021.4,1019.9,6.0,4.0,9.0,15.1,No,0.12325092458792025,0,4,3,2017
8999,2017-04-28,Cobar,3.9,18.2,0.0,1.0,7.9,S,41.0,SSE,SSE,15.0,19.0,68.0,39.0,1024.8,1022.5,4.0,1.0,10.1,17.3,No,0.1359880758211748,0,4,4,2017
9000,2017-04-29,Cobar,5.3,21.3,0.0,3.2,5.2,S,31.0,SSW,S,9.0,11.0,72.0,39.0,1024.2,1021.0,8.0,5.0,12.3,20.9,No,0.1336014164204088,0,4,5,2017
9001,2017-04-30,Cobar,7.9,23.0,0.0,5.8,11.3,ESE,24.0,SE,SW,9.0,7.0,65.0,39.0,1022.4,1018.1,0.0,1.0,15.5,22.6,No,0.1359880758211748,0,4,6,2017
9002,2017-05-01,Cobar,12.0,24.5,0.0,1.0,7.2,WNW,35.0,N,WNW,11.0,13.0,54.0,29.0,1018.1,1016.5,7.0,4.0,17.4,24.2,No,0.1359880758211748,0,5,0,2017
9003,2017-05-02,Cobar,9.8,22.1,0.0,3.0,2.2,SSW,33.0,SSW,SSW,9.0,20.0,55.0,46.0,1020.2,1019.4,1.0,3.0,16.7,20.1,No,0.1259642098943811,0,5,1,2017
9004,2017-05-03,Cobar,5.6,18.6,0.0,1.2,12.1,SSW,30.0,SSE,SSW,15.0,17.0,54.0,25.0,1026.9,1024.1,4.0,4.0,11.3,17.8,No,0.12325092458792025,0,5,2,2017
9005,2017-05-04,Cobar,5.1,24.0,0.0,2.0,5.6,ENE,20.0,E,E,13.0,6.0,67.0,19.0,1027.5,1024.6,8.0,0.0,14.0,23.5,No,0.1336014164204088,0,5,3,2017
9006,2017-05-05,Cobar,10.4,26.7,0.0,3.2,11.1,ENE,31.0,NE,NW,19.0,9.0,66.0,32.0,1027.9,1024.3,3.0,2.0,17.4,26.0,No,0.13096789083303415,0,5,4,2017
9007,2017-05-06,Cobar,14.9,27.7,0.0,3.4,7.8,N,39.0,N,W,15.0,15.0,51.0,26.0,1025.6,1022.0,3.0,2.0,19.9,26.4,No,0.12325092458792025,0,5,5,2017
9008,2017-05-07,Cobar,10.1,19.2,0.0,6.4,0.9,S,28.0,SSE,S,13.0,17.0,57.0,20.0,1028.2,1026.0,2.0,0.0,13.5,18.3,No,0.12325092458792025,0,5,6,2017
9009,2017-05-08,Cobar,3.4,18.3,0.0,3.0,9.3,SSE,31.0,SSE,S,15.0,15.0,50.0,26.0,1028.4,1024.7,0.0,6.0,11.0,17.6,No,0.13096789083303415,0,5,0,2017
9010,2017-05-09,Cobar,3.8,21.4,0.0,5.2,1.9,S,28.0,ESE,SE,19.0,17.0,58.0,28.0,1024.9,1021.6,8.0,8.0,12.9,20.6,No,0.1259642098943811,0,5,1,2017
9011,2017-05-10,Cobar,6.4,23.5,0.0,7.6,11.2,E,39.0,ESE,SSE,17.0,7.0,59.0,26.0,1024.7,1021.6,1.0,3.0,14.1,22.4,No,0.13096789083303415,0,5,2,2017
9012,2017-05-11,Cobar,4.5,23.0,0.0,3.2,10.7,WSW,24.0,S,SSW,6.0,11.0,48.0,19.0,1025.7,1022.4,0.0,1.0,12.9,22.5,No,0.1359880758211748,0,5,3,2017
9013,2017-05-12,Cobar,7.5,21.8,0.0,4.0,11.5,NE,22.0,E,SSE,15.0,4.0,49.0,29.0,1024.7,1020.8,3.0,3.0,13.2,21.2,No,0.1336014164204088,0,5,4,2017
9014,2017-05-13,Cobar,8.2,24.9,0.0,2.0,4.9,NE,33.0,ENE,N,15.0,13.0,49.0,29.0,1021.9,1018.0,6.0,4.0,16.4,24.4,No,0.1359880758211748,0,5,5,2017
9015,2017-05-14,Cobar,8.1,23.8,0.0,3.8,6.8,WSW,26.0,WSW,W,6.0,13.0,65.0,23.0,1019.9,1016.5,4.0,0.0,13.6,23.1,No,0.1359880758211748,0,5,6,2017
9016,2017-05-15,Cobar,6.5,19.8,0.0,1.3,6.8,WSW,28.0,S,WSW,11.0,13.0,56.0,23.0,1019.8,1016.8,0.0,6.0,12.5,19.2,No,0.1359880758211748,0,5,0,2017
9017,2017-05-16,Cobar,4.3,21.5,0.0,0.2,9.2,WNW,17.0,SSE,SE,7.0,9.0,50.0,19.0,1020.1,1017.0,8.0,2.0,11.2,20.4,No,0.12325092458792025,0,5,1,2017
9018,2017-05-17,Cobar,10.2,23.7,0.0,2.4,4.6,ENE,33.0,ENE,NE,15.0,19.0,43.0,24.0,1019.8,1016.9,8.0,2.0,13.6,21.6,No,0.1259642098943811,0,5,2,2017
9019,2017-05-18,Cobar,13.6,21.4,0.0,7.0,12.7,NE,41.0,NE,N,20.0,13.0,51.0,66.0,1019.2,1017.8,2.0,7.0,16.9,19.7,No,0.1336014164204088,1,5,3,2017
9020,2017-05-19,Cobar,14.0,18.5,12.8,9.2,2.6,W,22.0,NE,ENE,7.0,9.0,98.0,75.0,1020.0,1016.2,8.0,7.0,14.3,18.2,Yes,0.1259642098943811,0,5,4,2017
9021,2017-05-20,Cobar,13.5,20.3,0.4,12.6,10.5,S,17.0,ESE,SSE,7.0,7.0,100.0,59.0,1018.7,1016.9,8.0,8.0,13.8,18.8,No,0.1259642098943811,0,5,5,2017
9022,2017-05-21,Cobar,9.4,21.5,0.2,2.2,12.3,SSE,20.0,ESE,SSE,7.0,11.0,87.0,34.0,1021.4,1019.4,1.0,1.0,14.8,20.4,No,0.1259642098943811,0,5,6,2017
9023,2017-05-22,Cobar,8.2,23.1,0.0,0.8,12.6,NE,24.0,E,NNW,11.0,9.0,70.0,30.0,1023.2,1019.6,8.0,3.0,15.1,22.5,No,0.1336014164204088,1,5,0,2017
9024,2017-05-23,Cobar,11.9,20.1,14.2,3.1,4.2,NW,48.0,E,E,9.0,17.0,87.0,72.0,1020.9,1017.1,8.0,2.0,16.1,19.8,Yes,0.12325092458792025,1,5,1,2017
9025,2017-05-24,Cobar,10.7,19.5,4.2,3.8,6.5,WSW,30.0,SSW,WSW,13.0,17.0,81.0,44.0,1020.9,1019.3,2.0,1.0,13.7,19.1,Yes,0.13096789083303415,0,5,2,2017
9026,2017-05-25,Cobar,6.5,18.8,0.2,0.7,12.6,SW,26.0,S,S,6.0,13.0,82.0,49.0,1023.5,1021.0,5.0,2.0,12.1,18.3,No,0.13096789083303415,0,5,3,2017
9027,2017-05-26,Cobar,7.1,19.5,0.0,3.2,1.0,ESE,28.0,ESE,ESE,11.0,15.0,75.0,43.0,1023.9,1019.9,7.0,4.0,12.4,19.3,No,0.1259642098943811,0,5,4,2017
9028,2017-05-27,Cobar,6.7,21.4,0.2,8.4,9.8,NNE,26.0,ENE,W,13.0,9.0,79.0,36.0,1020.3,1016.1,4.0,4.0,13.0,20.9,No,0.12325092458792025,0,5,5,2017
9029,2017-05-28,Cobar,8.2,19.5,0.0,11.4,11.1,W,33.0,NW,W,13.0,20.0,58.0,42.0,1015.3,1013.9,7.0,7.0,14.6,18.7,No,0.1259642098943811,0,5,6,2017
9030,2017-05-29,Cobar,5.1,14.8,0.0,10.0,13.2,SW,26.0,SW,SW,11.0,15.0,86.0,39.0,1023.3,1022.2,6.0,2.0,8.5,14.4,No,0.1336014164204088,0,5,0,2017
9031,2017-05-30,Cobar,2.1,16.3,0.0,0.6,9.7,SSW,31.0,NNE,SW,7.0,15.0,61.0,46.0,1025.8,1024.5,1.0,4.0,10.5,15.5,No,0.13096789083303415,0,5,1,2017
9032,2017-05-31,Cobar,3.6,13.5,0.0,3.8,13.1,SSW,35.0,S,S,13.0,20.0,78.0,34.0,1031.0,1029.5,7.0,3.0,7.0,13.0,No,0.13096789083303415,0,5,2,2017
9033,2017-06-01,Cobar,0.3,16.8,0.0,6.4,12.1,ESE,28.0,SE,SE,9.0,11.0,69.0,27.0,1034.5,1031.9,1.0,1.0,8.1,16.2,No,0.12325092458792025,0,6,3,2017
9034,2017-06-02,Cobar,0.8,17.6,0.0,1.0,1.7,ESE,20.0,SSE,SSW,7.0,9.0,72.0,29.0,1034.8,1031.3,2.0,8.0,6.1,17.4,No,0.12325092458792025,0,6,4,2017
9035,2017-06-03,Cobar,-0.5,18.2,0.0,3.2,9.1,SSE,19.0,SSE,SE,7.0,9.0,68.0,28.0,1032.1,1028.3,0.0,0.0,7.3,17.4,No,0.1359880758211748,0,6,5,2017
9036,2017-06-04,Cobar,2.9,17.7,0.0,3.0,10.9,S,20.0,SSW,S,6.0,9.0,67.0,29.0,1028.9,1025.1,1.0,1.0,8.4,17.1,No,0.12325092458792025,0,6,6,2017
9037,2017-06-05,Cobar,1.1,15.8,0.0,0.4,13.2,S,26.0,S,SW,9.0,15.0,80.0,37.0,1027.2,1024.7,4.0,8.0,6.0,15.3,No,0.1359880758211748,0,6,0,2017
